PA,BC,DE,FG,HI,JK,LM,NO,person_id,amplitude,angle,fit,mean_level,agency,communion
4.566895491005252,4.663375438229823,4.699966889434549,4.655235056245243,4.555383246276663,4.45890330858319,4.422311877233064,4.467043696098314,46,0.13894678721343223,87.62573932922948,0.999999999999997,4.5611393753882625,0.00575612181119127,0.13882750713972192
5.925514172442353,6.436744945005372,6.79847233689421,6.798801380786416,6.437539313725815,5.926308551049005,5.5645811550913,5.5642521107914344,47,0.6679553134527088,112.53687699073272,0.9999999999999999,6.181526745723238,-0.2560125665687152,0.6169455944640545
5.652026343643868,5.788485512169352,5.77848957202105,5.627894005818087,5.424915665392846,5.288456473593534,5.298452421835568,5.449047999318924,48,0.26552538936832215,64.6806701334111,0.999999999999999,5.538470999224153,0.11355534455862029,0.24001857453408082
6.596877139335414,6.526556633159659,6.617680789976619,6.816870293263525,7.007442646789438,7.077763150073483,6.986639010819499,6.787449488176081,49,0.275995564434192,221.9447211800699,0.9999999999999996,6.802159893949215,-0.20528275604582624,-0.1844791090003907
4.903194341136212,5.302466262545918,6.394257015652567,7.539010417283691,8.066145423463507,7.6668735150364205,6.575082755715432,5.430329366989996,50,1.5840578795044904,183.2720348310377,1.0,6.484669887227968,-1.5814755385180566,-0.0904128679408272
6.137342293904218,6.05641282681647,5.964539028610196,5.915539347005206,5.938117102862566,6.019046565288234,6.110920344543809,6.15992003042583,51,0.12361043763056918,323.69330152648735,0.999999999999995,6.037729692432066,0.09961259159839606,-0.07319065436428335
3.7802907127102756,4.06492408021135,4.072700687303027,3.799065126175341,3.4043093822767423,3.119676006910292,3.1118993841176144,3.385534970848763,52,0.5158733146908676,68.62857039845646,0.9999999999999998,3.5923000438191757,0.18799066897792022,0.4804006506941648
5.6779311593699555,5.162216116127342,4.613178190746264,4.352436386941687,4.5327296643490955,5.048444701898586,5.597482600968175,5.858224420702032,53,0.7550399967461804,319.3208338724585,0.9999999999999998,5.105330405137892,0.5726007408071738,-0.4921522003542682
4.5864844928927235,4.44585689451727,4.533771136125305,4.798728214058639,5.085519876959365,5.2261474844209515,5.1382332614050235,4.873276169657237,54,0.391921799888763,230.45740097891093,0.9999999999999996,4.836002191254565,-0.24951769663905599,-0.3022310644060065
3.4669953849398323,3.4120082380417753,3.4045202496461457,3.4489177863546465,3.519193357855058,3.5741805029064286,3.581668482756558,3.537270956570148,55,0.092339219084485,253.582018418714,0.9999999999999982,3.493094369883824,-0.026098988830673187,-0.08857411677882493
4.890220153722904,4.244595245812284,4.07582017719981,4.4827610698806675,5.227037495786419,5.872662407368556,6.041437481532128,5.634496579149187,56,0.9971330574986779,260.2765451653517,1.0,5.058628826306494,-0.1684086708724946,-0.9828086558082512
5.703147046281377,6.10721230607261,6.077303996323237,5.630941954592615,5.029599036407609,4.625533751533567,4.655442095074903,5.101804110673098,57,0.7866635545672577,64.65268965688351,0.9999999999999998,5.366373037119876,0.33677400142727215,0.710930953079873
6.958798437298673,6.700672701365236,6.396814365770057,6.225219545815886,6.286406143967224,6.544531884249692,6.848390223880825,7.019985055957731,58,0.40497906159463015,326.11485602473385,0.9999999999999997,6.622602294788166,0.3361961514020856,-0.22578792729571082
4.560474030786811,4.265375595160775,4.364118748170246,4.7988610095095945,5.314936329085019,5.610034752455079,5.511291636453445,5.076549344834096,59,0.6865163923785939,236.66824202687494,0.9999999999999997,4.9377051808068835,-0.37723115046031025,-0.5735864504387375
4.569414419843258,4.452046509903083,4.695611027483672,5.15743121119839,5.566979037587156,5.684346944782581,5.4407824057603715,4.97896223514916,60,0.6225784174296427,216.75938490949983,0.9999999999999999,5.068196723963458,-0.4987823087255384,-0.37258568726082353
5.954537739380632,6.011960802575866,5.9132095304517005,5.716131117796403,5.53617139605023,5.478748332273053,5.577499573207642,5.774578010024736,61,0.2682030831110163,38.744624246667954,0.9999999999999988,5.745354562720033,0.20918317268217118,0.16785497924361875
9.296771253194592,9.03457783951072,8.327501795376099,7.589738655048037,7.253460072831,7.51565349470678,8.222729545496158,8.960492658938342,62,1.0229977705598348,2.9353116428277346,0.9999999999999999,8.275115664387716,1.0216555840433093,0.05238612567767348
6.564979734453079,6.508315303266696,6.805851521335802,7.283295696324569,7.660967519814581,7.717631947738678,7.420095713902475,6.942651534625937,63,0.6281888992631746,209.26836447593956,0.9999999999999999,7.112973621432727,-0.5479938954945278,-0.30712209894146564
6.094665805160499,6.54706119603639,6.954970261192837,7.079445397999964,6.847570773191053,6.395175376902615,5.987266321444086,5.862791178167302,64,0.6130491006621026,127.88407034819949,1.0,6.4711182887618435,-0.3764524811394728,0.48385197040680505
5.142010619437723,5.381064189305898,5.064920131906929,4.378771370671278,3.7245545092971435,3.4855009498479754,3.8016450014548493,4.487793773688442,65,0.9493479182139599,41.70828712698568,1.0,4.43328256820128,0.7087280528509766,0.6316375676915067
3.716970771757194,4.286781931456909,5.086383793066889,5.6473804455794925,5.641147644777511,5.071336477644584,4.271734615127015,3.7107379778251275,66,1.0447619229780187,157.0533952478372,1.0,4.67905920715434,-0.9620884336308292,0.4073245899506992
5.803838623297002,5.830340309506338,5.267174877685984,4.444236998666975,3.8435925177294283,3.817090827369208,4.380256248194546,5.203194133831833,67,1.0757775594932997,24.34450196804847,1.0,4.823715567035164,0.9801230508780074,0.4434593134064805
4.806891870546251,4.298114035049037,4.033421099855272,4.167866565381965,4.622694117795015,5.131471945546346,5.39616488053244,5.261719406132702,68,0.6875680755477781,277.69783449141556,0.9999999999999999,4.714792990104879,0.09209887109953807,-0.6813718929150702
4.166665710690227,4.381789027986207,4.227765105349759,3.794819100288077,3.3365648855523418,3.121441570712949,3.27546547294574,3.7084115119391674,69,0.6316529856407381,48.92197858579476,0.9999999999999998,3.751615298183058,0.41505041678988464,0.4761498144401629
5.570290866582114,5.528048314481324,5.46618929521409,5.42094999310813,5.418830984088927,5.461073527027263,5.5229325257491,5.568171838753547,70,0.08087009970174307,339.46194000857685,0.9999999999999891,5.494560918125561,0.0757299435662887,-0.028371617388097438
5.9497437844831795,5.942007267364301,5.935130488290034,5.933141774583802,5.937206097509638,5.944942627508512,5.951819403973538,5.9538081209091,71,0.010436879987278328,306.9160178060139,0.9999999999996892,5.943474945577763,0.00626884688482808,-0.00834446059391691
3.7276270322438716,3.8014838381058804,3.9873877582992328,4.176438796787159,4.257893424227705,4.184036607975887,3.9981326854354435,3.8090816482098298,72,0.26518762138172924,181.16084055067464,0.9999999999999998,3.9927602239106257,-0.2651331951492488,-0.0053724634991514295
4.154077072093475,3.296168194087138,2.557326864821256,2.3703562653401358,2.844781295697616,3.7026901721344854,4.441531512849444,4.628502081524981,73,1.1472230183974532,304.7946567777154,0.9999999999999999,3.4994291823185666,0.6546478871373863,-0.9421023287347927
5.118627933645286,5.573887477125226,5.793215275728262,5.648132137359513,5.223625753328501,4.768366219237288,4.54903839359484,4.694121562161661,74,0.6242997407768335,94.82384024723254,0.9999999999999998,5.171126844022572,-0.0524989057217041,0.622088443255495
6.506302656221331,6.476272879523117,5.8799606039585015,5.066677402005845,4.512833611544719,4.542863392505269,5.13917568964887,5.952458862057705,75,1.0633298030723368,20.38536416075695,0.9999999999999999,5.5095681371831695,0.9967345202023321,0.3703924490845911
6.120597355875104,5.776796212149651,5.397586752838246,5.205104762642496,5.312103562893484,5.655904702886317,6.035114146537836,6.227596162495746,76,0.5148066154869494,321.7429083922102,0.9999999999999998,5.71635045728986,0.4042469003776894,-0.3187636975631921
6.407520685559564,6.222868039871495,6.070532352321756,6.03974980400498,6.148552399055584,6.333205045902461,6.485540721027807,6.516323264745675,77,0.2445897171522918,301.96446737252154,0.9999999999999996,6.278036539061166,0.12948414178673717,-0.20750418492741357
5.054880349739189,5.744209829531204,5.9952354456881825,5.660909799477472,4.937076314085146,4.247746831944414,3.9967212168666935,4.331046865275703,78,1.0009916233745735,86.62655752718531,1.0,4.9959783315760005,0.05890201755492541,0.9992571152581418
3.5479541764758133,4.065021616928214,4.7207921181918255,5.131124226513086,5.055650946333257,4.538583509304486,3.8828130105971623,3.4724809047596903,79,0.8624613809695953,150.93465836668526,1.0,4.301802563637942,-0.7538483839124615,0.41898955564136864
5.727492293055619,5.700432926019383,5.822754758620205,6.022803276757586,6.183392825048801,6.210452181881955,6.088130382785125,5.88808183422944,80,0.2637562855649283,210.20330284861987,0.9999999999999987,5.9554425597997644,-0.22795026298305254,-0.13268781323454387
3.9716542468973586,4.497202613530824,5.270611738670008,5.8388289854167805,5.869000436668334,5.343452051131991,4.5700429561998686,4.001825693591945,81,1.0112763215131724,159.73403198435187,0.9999999999999999,4.9203273402633885,-0.9486730975963535,0.3502843878196011
3.2462572542565105,2.9111700364220616,2.875801828094727,3.1608708578719793,3.5993875397687027,3.934474773381153,3.969842979911726,3.684773939451872,82,0.574810193018836,252.1111627790757,0.9999999999999999,3.422822401144842,-0.1765651456416528,-0.54702057305269
4.263277242128048,4.680176837913835,5.064335364119303,5.190717950085094,4.985291419254471,4.568391823357681,4.184233307678992,4.057850698278535,83,0.5691845264737392,129.3646151507312,0.9999999999999999,4.624284330351994,-0.3610070878088291,0.44005102855114775
5.090377055077094,4.526414409166821,3.9169778781605307,3.619067088228296,3.8071941646028225,4.371156808607166,4.980593354207656,5.278504134262084,84,0.833342099888586,320.3450565837985,1.0,4.4487856115390585,0.6415914452158551,-0.5318077405158264
3.1276625668753635,3.1704913143673603,2.903455065471925,2.482980015302984,2.155374751627769,2.112546015258024,2.3795822846322903,2.8000573184066737,85,0.5522196752917542,28.31597491602168,0.9999999999999998,2.641518666492799,0.4861439053892994,0.2619363911948288
3.2675505695308438,3.1652956698631463,3.319668525036957,3.640239619941263,3.9392227575710774,4.04147766695261,3.887104803801971,3.566533707837394,86,0.4396383331996008,220.1915029403822,1.0,3.6033866650669077,-0.33583609249948765,-0.28371814004959006
4.554420460173803,4.859645869661272,5.0907502000494524,5.1123556113766435,4.911805994653986,4.6065805790933,4.375476275191317,4.353870853139785,87,0.39979406849113036,116.54893711543014,0.9999999999999994,4.733113230417445,-0.17869276685313662,0.3576369559694037
5.511205393794062,5.764975830714151,5.937352792035116,5.927360177407593,5.740851539587799,5.4870810969180335,5.314704137225546,5.32469675121745,88,0.3318240098216489,110.24505348596385,0.9999999999999999,5.626028464862468,-0.11482307262565983,0.3113243252412509
4.5960117861723555,4.492092986460731,4.551081961082965,4.738423781678553,4.944376135239477,5.048294926799515,4.989305957484603,4.801964144002859,89,0.2799097994899681,231.51720140181786,0.9999999999999998,4.770193959865132,-0.17418217292780583,-0.21911199530071848
4.2105301977028144,4.495495970459906,5.0077784942187895,5.447289631812988,5.556569725709988,5.271603967004538,4.759321425972736,4.3198102944074375,90,0.6843890162305517,169.54184202932552,0.9999999999999999,4.883549963411149,-0.673019760106042,0.12422853152085488
4.990938794650743,5.414489948746107,5.690303056039503,5.656810456479888,5.333631729233447,4.910080580026484,4.634267509802595,4.667760070944386,91,0.5551237473200056,107.97870874375563,0.9999999999999993,5.162285268240394,-0.1713464710035889,0.5280177664749754
3.5858418507965633,4.0719354557242475,4.276457814305459,4.07960249413091,3.5966846850788534,3.110591082401404,2.9060687297963783,3.10292404007683,92,0.6852159893721348,90.4533279154492,1.0,3.5912632690388304,-0.005421416687652197,0.6851945419604073
5.387316557318541,4.979058963613823,4.783277463247651,4.91465818493032,5.296240090734303,5.704497681090171,5.900279199566286,5.768898458412739,93,0.5603543052566566,274.6613881026459,0.9999999999999999,5.341778324864229,0.045538230065877316,-0.5585008657308757
5.325654434615589,5.138040879933503,5.251270712523623,5.5990154496599125,5.977570946595633,6.16518451663966,6.05195465700509,5.704209928606843,94,0.5162581532491148,230.84753483583071,0.9999999999999998,5.6516126906974815,-0.3259582533352049,-0.40034197616394035
6.008893464149045,6.179922878311608,6.305948580780011,6.313146430433319,6.197300031636197,6.026270620201439,5.9002449194363,5.89304707687915,95,0.22365849491439144,114.90989742056992,0.9999999999999993,6.103096750228383,-0.09420327887576584,0.20285182916706854
4.404494294224178,4.343934452166185,4.804252266316837,5.515799831420096,6.061762201667567,6.12232204630101,5.662004231845725,4.950456666932357,96,0.9330427830501745,207.36472281928508,1.0,5.233128248859245,-0.8286339550352237,-0.42887597690322765
6.004681138465288,5.819320555086992,5.07104246783109,4.1981779845525695,3.712039335195855,3.8973999021921086,4.645678006272628,5.518542464756121,97,1.1658839307507483,10.510833820530781,1.0,4.858360231794082,1.146320901855916,0.21268222763328204
3.0718269604759665,3.072944842839483,3.3186905767609733,3.665109649585218,3.9092744660145025,3.9081565973672467,3.6624108644275135,3.3159917819295983,98,0.45262069123936943,202.31511029164992,0.9999999999999999,3.4905507174250627,-0.418723753136127,-0.1718601428417899
6.41306228829732,6.8551701383625,7.360295924429328,7.632543825149919,7.512434715643879,7.070326855479706,6.565201067194256,6.2929531681120965,99,0.6783796049553673,144.12456306481187,0.9999999999999999,6.962748497833625,-0.5496862096608894,0.39754743028731176
6.010575025604393,5.817951566304912,5.582422015290224,5.441956391699604,5.478837552931407,5.6714610083615025,5.906990559084772,6.047456182070541,100,0.3114841406820314,328.6004237450092,1.0,5.74470628766842,0.26586873683822365,-0.16228427116782113
