amplitude,angle,fit,mean_level,agency,communion,person_id
0.7983636325378154,356.26629712475454,0.9999999999999999,6.321259377995329,0.796669094582094,-0.05198887858689211,20
0.3022248250071041,65.20094584311738,0.9999999999999996,4.62398725420346,0.12676430316036985,0.274354982267209,21
0.23149153901069666,40.64335578024287,0.9999999999999973,6.0285985432646765,0.1756508370930508,0.15078168344348536,22
0.519063911096987,175.42141633837699,0.9999999999999996,6.329401763953439,-0.5174074670911448,0.041434970756918967,23
0.7412065778366338,340.9755931662889,1.0,4.222465931844137,0.7007217295917698,-0.24161177269788106,24
0.566648040449857,47.76765611039276,0.9999999999999997,6.849305713158753,0.3808660613565533,0.41956053800662535,25
0.8780780773014251,284.3464182442779,0.9999999999999999,6.936485023092366,0.2175736814750462,-0.8506954819245032,26
0.353809787344848,154.42788193827198,0.9999999999999997,3.5332486527443847,-0.3191515309822113,0.15272087575939708,27
0.3132792476915264,228.17450857353552,0.9999999999999993,5.581030629218523,-0.20891467525625806,-0.23344923537407652,28
0.6801151929300113,145.50988145600866,1.0,5.1617879938625295,-0.5605671702535957,0.38512481520684017,29
0.22777203037362292,74.30909036637829,0.9999999999999979,4.108049060276098,0.06160042286776433,0.21928402979477374,30
0.740292738880302,2.3072982177345667,0.9999999999999999,5.204050593995909,0.739692565126421,0.029803495358672064,31
0.3836536931862701,62.80809138334531,0.9999999999999997,5.557192955088566,0.1753191174776838,0.3412526385865914,32
0.27564677153837613,346.7400266282966,0.9999999999999996,5.371743237341111,0.2682978486726332,-0.06322505086725164,33
0.6289032626847901,300.26391817187556,0.9999999999999999,6.083490455992948,0.3169570582409259,-0.5431919891224763,34
0.6574087573903453,169.21394241559753,0.9999999999999999,6.857400408214451,-0.6457941980222752,0.12302897258078829,35
0.9816927014499536,332.4169361094038,1.0,4.723293587659809,0.8701139866874372,-0.4545571583981512,36
0.7983918411764533,312.3657989928377,1.0,4.772144117652866,0.5380054985987595,-0.5898979704445739,37
0.3675824079303356,230.95153779614915,0.9999999999999999,4.324237764877351,-0.2315686446847539,-0.2854694194107835,38
0.6226960258668759,328.5674099837949,0.9999999999999998,4.888151146476945,0.5313180662264687,-0.32473289505648606,39
0.24765295988873492,148.13045705628193,0.9999999999999989,6.59771999059418,-0.21031988857127715,0.13075753520549752,40
0.6331142113279785,325.0928198648069,0.9999999999999999,5.779131728104485,0.5192044099474089,-0.3622987514146457,41
0.3744276096137923,104.5392480157227,0.9999999999999997,5.38104530294314,-0.09399748029868871,0.3624369028377161,42
0.9410814043648427,184.2792898238464,1.0,5.011084573926155,-0.938457829627872,-0.07022187445125885,43
0.3927358009308211,233.82882973098606,0.9999999999999999,5.794978947092264,-0.23179249362329718,-0.3170388765319914,44
0.5015794517007172,232.00299032041738,0.9999999999999996,5.245555270385603,-0.3087825163386053,-0.39526611791550137,45
0.13894678721343223,87.62573932922948,0.999999999999997,4.5611393753882625,0.00575612181119127,0.13882750713972192,46
0.6679553134527088,112.53687699073272,0.9999999999999999,6.181526745723238,-0.2560125665687152,0.6169455944640545,47
0.26552538936832215,64.6806701334111,0.999999999999999,5.538470999224153,0.11355534455862029,0.24001857453408082,48
0.275995564434192,221.9447211800699,0.9999999999999996,6.802159893949215,-0.20528275604582624,-0.1844791090003907,49
1.5840578795044904,183.2720348310377,1.0,6.484669887227968,-1.5814755385180566,-0.0904128679408272,50
0.12361043763056918,323.69330152648735,0.999999999999995,6.037729692432066,0.09961259159839606,-0.07319065436428335,51
0.5158733146908676,68.62857039845646,0.9999999999999998,3.5923000438191757,0.18799066897792022,0.4804006506941648,52
0.7550399967461804,319.3208338724585,0.9999999999999998,5.105330405137892,0.5726007408071738,-0.4921522003542682,53
0.391921799888763,230.45740097891093,0.9999999999999996,4.836002191254565,-0.24951769663905599,-0.3022310644060065,54
0.092339219084485,253.582018418714,0.9999999999999982,3.493094369883824,-0.026098988830673187,-0.08857411677882493,55
0.9971330574986779,260.2765451653517,1.0,5.058628826306494,-0.1684086708724946,-0.9828086558082512,56
0.7866635545672577,64.65268965688351,0.9999999999999998,5.366373037119876,0.33677400142727215,0.710930953079873,57
0.40497906159463015,326.11485602473385,0.9999999999999997,6.622602294788166,0.3361961514020856,-0.22578792729571082,58
0.6865163923785939,236.66824202687494,0.9999999999999997,4.9377051808068835,-0.37723115046031025,-0.5735864504387375,59
0.6225784174296427,216.75938490949983,0.9999999999999999,5.068196723963458,-0.4987823087255384,-0.37258568726082353,60
0.2682030831110163,38.744624246667954,0.9999999999999988,5.745354562720033,0.20918317268217118,0.16785497924361875,61
1.0229977705598348,2.9353116428277346,0.9999999999999999,8.275115664387716,1.0216555840433093,0.05238612567767348,62
0.6281888992631746,209.26836447593956,0.9999999999999999,7.112973621432727,-0.5479938954945278,-0.30712209894146564,63
0.6130491006621026,127.88407034819949,1.0,6.4711182887618435,-0.3764524811394728,0.48385197040680505,64
0.9493479182139599,41.70828712698568,1.0,4.43328256820128,0.7087280528509766,0.6316375676915067,65
1.0447619229780187,157.0533952478372,1.0,4.67905920715434,-0.9620884336308292,0.4073245899506992,66
1.0757775594932997,24.34450196804847,1.0,4.823715567035164,0.9801230508780074,0.4434593134064805,67
0.6875680755477781,277.69783449141556,0.9999999999999999,4.714792990104879,0.09209887109953807,-0.6813718929150702,68
0.6316529856407381,48.92197858579476,0.9999999999999998,3.751615298183058,0.41505041678988464,0.4761498144401629,69
0.08087009970174307,339.46194000857685,0.9999999999999891,5.494560918125561,0.0757299435662887,-0.028371617388097438,70
0.010436879987278328,306.9160178060139,0.9999999999996892,5.943474945577763,0.00626884688482808,-0.00834446059391691,71
0.26518762138172924,181.16084055067464,0.9999999999999998,3.9927602239106257,-0.2651331951492488,-0.0053724634991514295,72
1.1472230183974532,304.7946567777154,0.9999999999999999,3.4994291823185666,0.6546478871373863,-0.9421023287347927,73
0.6242997407768335,94.82384024723254,0.9999999999999998,5.171126844022572,-0.0524989057217041,0.622088443255495,74
1.0633298030723368,20.38536416075695,0.9999999999999999,5.5095681371831695,0.9967345202023321,0.3703924490845911,75
0.5148066154869494,321.7429083922102,0.9999999999999998,5.71635045728986,0.4042469003776894,-0.3187636975631921,76
0.2445897171522918,301.96446737252154,0.9999999999999996,6.278036539061166,0.12948414178673717,-0.20750418492741357,77
1.0009916233745735,86.62655752718531,1.0,4.9959783315760005,0.05890201755492541,0.9992571152581418,78
0.8624613809695953,150.93465836668526,1.0,4.301802563637942,-0.7538483839124615,0.41898955564136864,79
0.2637562855649283,210.20330284861987,0.9999999999999987,5.9554425597997644,-0.22795026298305254,-0.13268781323454387,80
1.0112763215131724,159.73403198435187,0.9999999999999999,4.9203273402633885,-0.9486730975963535,0.3502843878196011,81
0.574810193018836,252.1111627790757,0.9999999999999999,3.422822401144842,-0.1765651456416528,-0.54702057305269,82
0.5691845264737392,129.3646151507312,0.9999999999999999,4.624284330351994,-0.3610070878088291,0.44005102855114775,83
0.833342099888586,320.3450565837985,1.0,4.4487856115390585,0.6415914452158551,-0.5318077405158264,84
0.5522196752917542,28.31597491602168,0.9999999999999998,2.641518666492799,0.4861439053892994,0.2619363911948288,85
0.4396383331996008,220.1915029403822,1.0,3.6033866650669077,-0.33583609249948765,-0.28371814004959006,86
0.39979406849113036,116.54893711543014,0.9999999999999994,4.733113230417445,-0.17869276685313662,0.3576369559694037,87
0.3318240098216489,110.24505348596385,0.9999999999999999,5.626028464862468,-0.11482307262565983,0.3113243252412509,88
0.2799097994899681,231.51720140181786,0.9999999999999998,4.770193959865132,-0.17418217292780583,-0.21911199530071848,89
0.6843890162305517,169.54184202932552,0.9999999999999999,4.883549963411149,-0.673019760106042,0.12422853152085488,90
0.5551237473200056,107.97870874375563,0.9999999999999993,5.162285268240394,-0.1713464710035889,0.5280177664749754,91
0.6852159893721348,90.4533279154492,1.0,3.5912632690388304,-0.005421416687652197,0.6851945419604073,92
0.5603543052566566,274.6613881026459,0.9999999999999999,5.341778324864229,0.045538230065877316,-0.5585008657308757,93
0.5162581532491148,230.84753483583071,0.9999999999999998,5.6516126906974815,-0.3259582533352049,-0.40034197616394035,94
0.22365849491439144,114.90989742056992,0.9999999999999993,6.103096750228383,-0.09420327887576584,0.20285182916706854,95
0.9330427830501745,207.36472281928508,1.0,5.233128248859245,-0.8286339550352237,-0.42887597690322765,96
1.1658839307507483,10.510833820530781,1.0,4.858360231794082,1.146320901855916,0.21268222763328204,97
0.45262069123936943,202.31511029164992,0.9999999999999999,3.4905507174250627,-0.418723753136127,-0.1718601428417899,98
0.6783796049553673,144.12456306481187,0.9999999999999999,6.962748497833625,-0.5496862096608894,0.39754743028731176,99
0.3114841406820314,328.6004237450092,1.0,5.74470628766842,0.26586873683822365,-0.16228427116782113,100
